value;params_C;params_class_weight;params_max_iter;params_penalty;params_solver;params_tol;scaled;pca
0.694805195;7867.910487;balanced;491;l1;saga;0.000742078;1;0
0.694805195;44.23715237;balanced;878;l1;saga;6.07E-05;1;0
0.707792208;0.000149093;balanced;576;l2;liblinear;0.001791826;1;0
0.694805195;3718.467297;balanced;640;l1;liblinear;0.000203272;1;0
0.75974026;0.046044473;;899;l1;liblinear;0.011724286;1;0
0.746753247;153.7668798;;124;l1;liblinear;0.044665165;1;0
0.694805195;0.040488719;balanced;549;l2;saga;2.40E-05;1;0
0.694805195;0.008225054;balanced;750;l2;saga;0.001384032;1;0
0.753246753;367.5979019;;650;l1;saga;0.000189363;1;0
0.694805195;4.67807859;balanced;439;l1;saga;0.008905242;1;0
0.707792208;0.000410414;;260;l2;liblinear;0.011883725;1;0
0.753246753;1.790371065;;881;l1;saga;0.000179412;1;0
0.694805195;7117.900866;balanced;468;l1;saga;0.001125774;1;0
0.694805195;62.16379985;balanced;137;l2;liblinear;0.000157867;1;0
0.779220779;0.048012056;;755;l1;saga;0.000344324;1;0
0.746753247;1.165403227;;630;l1;liblinear;0.002093232;1;0
0.746753247;2071.716504;;721;l2;saga;0.090234308;1;0
0.694805195;30.79693164;balanced;860;l2;saga;9.76E-05;1;0
0.75974026;0.104689632;;573;l2;liblinear;1.47E-05;1;0
0.707792208;0.129056623;balanced;244;l1;saga;0.000314932;1;0
0.694805195;5.670028631;balanced;639;l1;saga;4.29E-05;1;0
0.701298701;0.533806111;balanced;274;l1;liblinear;0.001649419;1;0
0.694805195;10.86564858;balanced;486;l2;saga;0.00013841;1;0
0.753246753;29861.97522;;486;l2;liblinear;1.01E-05;1;0
0.753246753;43.72172134;;226;l1;saga;2.27E-05;1;0
0.694805195;55.93001305;balanced;455;l2;liblinear;0.001043833;1;0
0.701298701;1088.511968;balanced;902;l1;saga;0.057778544;1;0
0.694805195;46491.47758;balanced;881;l1;saga;0.011084335;1;0
0.753246753;4.020515749;;820;l2;liblinear;3.87E-05;1;0
0.694805195;219.3744377;balanced;389;l2;saga;0.00164347;1;0
0.694805195;418.8516468;balanced;459;l2;saga;1.97E-05;1;0
0.701298701;0.102300628;balanced;576;l2;saga;4.54E-05;1;0
0.707792208;0.095035865;balanced;849;l1;saga;0.018978734;1;0
0.694805195;2167.882992;balanced;715;l2;liblinear;0.015184816;1;0
0.642857143;5.62E-05;balanced;246;l1;liblinear;0.000952033;1;0
0.642857143;2.18E-05;;822;l1;saga;0.010662714;1;0
0.753246753;18031.24791;;489;l2;liblinear;0.00030589;1;0
0.694805195;180.1784781;balanced;802;l2;liblinear;0.071135892;1;0
0.642857143;1.45E-05;;226;l1;saga;0.002142496;1;0
0.727272727;1.50E-05;balanced;122;l2;saga;0.000188761;1;0
0.746753247;0.041227316;;686;l1;liblinear;0.007455927;1;0
0.74025974;59570.83505;;715;l2;saga;0.031574237;1;0
0.753246753;0.308366436;;429;l2;liblinear;0.000462451;1;0
0.753246753;703.6207113;;822;l1;saga;9.49E-05;1;0
0.642857143;0.00588481;;979;l1;saga;0.005028347;1;0
0.753246753;38.63994342;;623;l1;liblinear;0.0002193;1;0
0.753246753;8895.90286;;770;l1;liblinear;0.000427047;1;0
0.694805195;1.268529866;balanced;779;l2;saga;0.002995015;1;0
0.753246753;7.208094866;;999;l2;liblinear;6.38E-05;1;0
0.642857143;5.88E-05;;357;l1;liblinear;0.000272712;1;0
0.694805195;931.6007104;balanced;538;l2;saga;4.54E-05;1;0
0.701298701;1.354511932;balanced;315;l2;liblinear;0.0406648;1;0
0.694805195;0.02630301;balanced;626;l2;saga;0.04126141;1;0
0.642857143;0.000170423;;487;l1;liblinear;7.79E-05;1;0
0.753246753;5344.46584;;324;l1;saga;0.000533502;1;0
0.694805195;0.149385601;balanced;991;l2;saga;0.058863235;1;0
0.753246753;43.97696426;;341;l2;saga;9.64E-05;1;0
0.74025974;0.011902251;;369;l1;liblinear;0.007054953;1;0
0.642857143;0.000323632;;857;l1;liblinear;0.088475909;1;0
0.707792208;0.000747906;;461;l2;liblinear;0.002328646;1;0
0.694805195;3932.928925;balanced;195;l1;liblinear;0.028040367;1;0
0.694805195;10462.24662;balanced;291;l2;liblinear;0.000385424;1;0
0.753246753;15640.25818;;825;l1;liblinear;0.000144523;1;0
0.753246753;1.075089441;;544;l1;saga;0.000738982;1;0
0.642857143;6.56E-05;;562;l2;saga;0.020283281;1;0
0.694805195;0.11196304;balanced;666;l2;liblinear;0.003906826;1;0
0.701298701;0.024997803;balanced;220;l2;saga;1.44E-05;1;0
0.642857143;9.27E-05;;231;l1;liblinear;0.000141466;1;0
0.688311688;166.8208258;balanced;368;l2;saga;0.026142887;1;0
0.642857143;6.75E-05;;413;l1;liblinear;0.000324483;1;0
0.727272727;0.012779519;;195;l2;liblinear;1.88E-05;1;0
0.694805195;4471.836857;balanced;641;l1;liblinear;0.062378913;1;0
0.694805195;184.7215205;balanced;535;l2;saga;0.001443764;1;0
0.701298701;56311.20699;balanced;658;l1;saga;0.03936666;1;0
0.701298701;0.375642386;balanced;606;l1;liblinear;2.77E-05;1;0
0.642857143;0.00050739;balanced;290;l1;liblinear;3.29E-05;1;0
0.642857143;0.002788523;balanced;357;l1;liblinear;0.000932557;1;0
0.694805195;0.093924139;balanced;216;l2;liblinear;0.002908879;1;0
0.707792208;3.52E-05;balanced;329;l2;liblinear;0.073701856;1;0
0.701298701;0.198223796;balanced;152;l2;liblinear;0.023123956;1;0
0.642857143;0.000179192;;714;l2;saga;0.000972691;1;0
0.753246753;167.1565009;;662;l2;saga;8.51E-05;1;0
0.642857143;0.004549528;;693;l1;liblinear;0.052718716;1;0
0.701298701;0.458001866;balanced;122;l1;saga;0.052367393;1;0
0.701298701;0.027181698;balanced;177;l2;liblinear;0.007501237;1;0
0.701298701;0.000164971;;729;l2;liblinear;3.71E-05;1;0
0.694805195;25.69318829;balanced;889;l1;saga;4.62E-05;1;0
0.642857143;1.79E-05;;654;l2;saga;0.005018315;1;0
0.701298701;0.080070404;balanced;499;l1;liblinear;0.060178584;1;0
0.642857143;0.001752622;balanced;961;l1;liblinear;0.011422623;1;0
0.701298701;972.2796917;balanced;729;l1;saga;0.030132974;1;0
0.694805195;0.966712686;balanced;910;l2;liblinear;0.000564316;1;0
0.753246753;24493.72521;;292;l1;liblinear;0.000214878;1;0
0.694805195;8245.503413;balanced;705;l2;liblinear;0.096151948;1;0
0.753246753;7.727930176;;944;l1;liblinear;0.001531797;1;0
0.753246753;489.024134;;632;l1;liblinear;0.00964684;1;0
0.701298701;0.019588764;balanced;155;l2;liblinear;0.018548454;1;0
0.701298701;0.488589266;balanced;233;l2;saga;4.37E-05;1;0
0.701298701;6.519941692;balanced;468;l2;liblinear;0.021376063;1;0
0.707792208;0.0011491;balanced;810;l2;saga;2.31E-05;1;0
0.694805195;17842.94363;balanced;149;l2;liblinear;0.003598949;1;0
0.753246753;0.764251651;;489;l2;liblinear;0.082275928;1;0
0.707792208;0.040981086;balanced;527;l1;saga;3.23E-05;1;0
0.642857143;0.001590884;balanced;666;l1;liblinear;1.95E-05;1;0
0.642857143;0.001784302;balanced;513;l1;liblinear;0.000191753;1;0
0.642857143;2.37E-05;balanced;973;l1;saga;0.000629914;1;0
0.753246753;173.3312251;;186;l2;liblinear;1.26E-05;1;0
0.642857143;5.86E-05;balanced;142;l1;saga;0.014702529;1;0
0.753246753;58135.0409;;673;l1;liblinear;0.000134374;1;0
0.753246753;3.553524706;;191;l1;saga;0.002118027;1;0
0.701298701;7.54E-05;balanced;536;l2;saga;0.000301022;1;0
0.694805195;31436.09453;balanced;273;l1;saga;0.000413973;1;0
0.701298701;2.34E-05;;426;l2;liblinear;0.026162829;1;0
0.753246753;20004.8277;;680;l2;saga;0.000305674;1;0
0.753246753;219.5743118;;996;l2;saga;9.26E-05;1;0
0.642857143;2.07E-05;;842;l1;saga;0.070876817;1;0
0.701298701;0.148028306;balanced;697;l2;saga;1.12E-05;1;0
0.707792208;0.000468403;;223;l2;liblinear;0.013285894;1;0
0.694805195;49177.24467;balanced;601;l1;saga;0.000197097;1;0
0.642857143;0.00012675;;243;l1;liblinear;0.020657151;1;0
0.753246753;30.73140626;;850;l2;liblinear;0.010017267;1;0
0.642857143;0.000122414;;411;l1;saga;0.004453587;1;0
0.694805195;781.3971271;balanced;358;l1;liblinear;0.000408107;1;0
0.701298701;83836.85638;balanced;580;l1;liblinear;0.014696645;1;0
0.701298701;0.001381422;balanced;309;l2;liblinear;1.52E-05;1;0
0.642857143;4.74E-05;;451;l1;saga;0.018669892;1;0
0.642857143;0.000408127;balanced;897;l1;liblinear;0.001484957;1;0
0.785714286;0.044756114;;921;l1;saga;0.001710694;1;0
0.694805195;174.3709651;balanced;369;l1;saga;6.61E-05;1;0
0.694805195;95566.54204;balanced;781;l2;saga;0.002451146;1;0
0.701298701;1.02E-05;;417;l2;liblinear;0.07038988;1;0
0.642857143;0.000433175;;212;l2;saga;0.021580292;1;0
0.701298701;0.065704557;balanced;395;l2;saga;2.03E-05;1;0
0.642857143;0.000142454;;737;l2;saga;0.000536776;1;0
0.701298701;0.201591284;balanced;779;l1;liblinear;0.068594588;1;0
0.694805195;14.24248124;balanced;326;l2;saga;0.005004258;1;0
0.753246753;32925.78247;;805;l2;liblinear;3.58E-05;1;0
0.694805195;108.0361473;balanced;735;l2;liblinear;0.000456226;1;0
0.694805195;1.674284456;balanced;125;l1;saga;1.08E-05;1;0
0.694805195;2.435663722;balanced;686;l2;liblinear;0.000297407;1;0
0.701298701;0.70722045;balanced;375;l2;liblinear;0.002675096;1;0
0.694805195;503.0607828;balanced;515;l1;liblinear;0.000483014;1;0
0.727272727;0.014617148;;739;l2;liblinear;0.00443165;1;0
0.707792208;0.000148739;balanced;540;l2;liblinear;0.000885391;1;0
0.753246753;1495.684269;;650;l1;liblinear;0.004348568;1;0
0.75974026;0.278020417;;536;l1;liblinear;1.33E-05;1;0
0.694805195;5336.004889;balanced;978;l2;saga;0.001290955;1;0
0.753246753;51.03708494;;763;l2;saga;6.56E-05;1;0
0.707792208;0.001687091;balanced;655;l2;saga;0.002061563;1;0
0.701298701;0.094852594;balanced;215;l1;saga;0.00330955;1;0
0.701298701;8.15E-05;;272;l2;liblinear;2.77E-05;1;0
0.753246753;58767.58061;;674;l1;liblinear;0.000118529;1;0
0.694805195;352.3403179;balanced;704;l2;liblinear;0.065053367;1;0
0.642857143;5.10E-05;;358;l2;saga;0.001015552;1;0
0.75974026;0.140569235;;967;l2;saga;0.000111547;1;0
0.694805195;65.37689286;balanced;154;l1;liblinear;4.76E-05;1;0
0.642857143;1.00E-05;balanced;443;l1;saga;0.002089232;1;0
0.753246753;3.333321124;;983;l2;liblinear;9.83E-05;1;0
0.753246753;7490.273594;;350;l2;saga;3.12E-05;1;0
0.642857143;0.00250701;balanced;428;l1;saga;0.000344913;1;0
0.694805195;38254.7707;balanced;695;l2;liblinear;4.82E-05;1;0
0.746753247;9.780237299;;935;l1;saga;0.096550148;1;0
0.694805195;25340.1905;balanced;779;l2;liblinear;0.025757622;1;0
0.694805195;1.613684277;balanced;283;l2;liblinear;4.14E-05;1;0
0.75974026;0.054646415;;230;l1;liblinear;3.96E-05;1;0
0.694805195;21.16691065;balanced;630;l2;saga;0.000225791;1;0
0.785714286;0.044611181;;353;l1;saga;0.000896505;1;0
0.74025974;4.090408452;;846;l2;saga;0.037561923;1;0
0.642857143;0.005064415;;544;l1;saga;0.015954244;1;0
0.753246753;33.04907793;;849;l2;saga;0.005347952;1;0
0.701298701;0.006604581;balanced;509;l2;liblinear;0.010880463;1;0
0.707792208;0.000792439;;902;l2;liblinear;7.70E-05;1;0
0.642857143;0.004591967;balanced;727;l1;liblinear;0.00238552;1;0
0.707792208;0.000214973;balanced;587;l2;liblinear;0.00021142;1;0
0.694805195;25899.03357;balanced;164;l1;liblinear;1.50E-05;1;0
0.753246753;285.5356812;;198;l2;saga;5.16E-05;1;0
0.753246753;929.3866452;;465;l2;liblinear;0.002127596;1;0
0.642857143;0.000117088;;449;l2;saga;1.43E-05;1;0
0.694805195;10.56066642;balanced;705;l1;saga;0.000162252;1;0
0.642857143;0.003798877;balanced;217;l1;liblinear;0.015889929;1;0
0.727272727;0.003037236;;128;l2;saga;0.009395588;1;0
0.694805195;12.55009386;balanced;576;l1;saga;0.000312627;1;0
0.642857143;0.000123602;balanced;763;l1;liblinear;0.000250182;1;0
0.701298701;36.63804445;balanced;150;l1;saga;0.07060458;1;0
0.642857143;0.00038209;balanced;392;l1;liblinear;9.97E-05;1;0
0.746753247;0.010543136;balanced;228;l1;saga;8.24E-05;1;0
0.753246753;11822.5379;;151;l2;liblinear;0.000226352;1;0
0.753246753;0.589730258;;300;l2;saga;3.99E-05;1;0
0.694805195;1565.82641;balanced;391;l2;liblinear;0.001235896;1;0
0.642857143;0.001430684;balanced;809;l1;saga;1.11E-05;1;0
0.688311688;0.765421472;balanced;273;l2;saga;0.012712778;1;0
0.701298701;0.206774214;balanced;921;l2;liblinear;0.0021411;1;0
0.694805195;1352.618511;balanced;544;l2;liblinear;1.35E-05;1;0
0.694805195;0.008604007;balanced;295;l2;saga;0.003750061;1;0
0.701298701;0.88033584;balanced;248;l1;liblinear;0.001428305;1;0
0.753246753;1.507026556;;928;l2;saga;0.001228913;1;0
0.642857143;1.79E-05;;551;l1;saga;7.23E-05;1;0
0.701298701;0.038192262;balanced;127;l2;liblinear;0.000171847;1;0
0.642857143;1.05E-05;;156;l1;saga;0.043024409;1;0
0.694805195;64.96529266;balanced;935;l1;liblinear;0.002176288;1;0
0.753246753;0.052455297;;782;l2;saga;0.002361699;1;0
0.701298701;0.002634634;;571;l2;saga;3.81E-05;1;0
0.694805195;138.2473531;balanced;297;l2;saga;0.000685114;1;0
0.694805195;38.31353906;balanced;478;l2;liblinear;0.040291134;1;0
0.694805195;33.78344943;balanced;862;l2;liblinear;0.077831869;1;0
0.688311688;216.0958888;balanced;922;l2;saga;0.02000605;1;0
0.694805195;0.206036674;balanced;753;l1;saga;0.001378727;1;0
0.707792208;6.73E-05;balanced;518;l2;liblinear;0.006929505;1;0
0.701298701;0.028789364;balanced;730;l2;liblinear;2.93E-05;1;0
0.694805195;24925.56177;balanced;282;l2;liblinear;2.43E-05;1;0
0.75974026;0.148673186;;619;l2;saga;0.019149151;1;0
0.753246753;212.7119696;;428;l2;saga;0.000108443;1;0
0.753246753;9772.863185;;969;l2;saga;5.52E-05;1;0
0.694805195;802.4728255;balanced;217;l1;saga;3.12E-05;1;0
0.753246753;581.5127449;;404;l1;saga;0.003215272;1;0
0.694805195;0.032764015;balanced;870;l2;saga;0.002655463;1;0
0.694805195;28.68630938;balanced;608;l1;liblinear;0.001432596;1;0
0.694805195;0.018079562;balanced;497;l2;saga;0.000718329;1;0
0.701298701;2.97E-05;;845;l2;liblinear;0.087398838;1;0
0.642857143;6.85E-05;balanced;402;l1;saga;0.006042954;1;0
0.694805195;2421.561589;balanced;837;l1;liblinear;0.003788819;1;0
0.707792208;1.30E-05;balanced;811;l2;liblinear;0.069209022;1;0
0.694805195;1859.351261;balanced;895;l2;saga;2.83E-05;1;0
0.642857143;8.81E-05;;586;l1;saga;0.000743354;1;0
0.785714286;0.019046212;;669;l2;saga;0.003666027;1;0
0.707792208;0.000289344;;553;l2;liblinear;0.000863338;1;0
0.707792208;0.002076945;balanced;836;l2;saga;0.033201227;1;0
0.694805195;2301.48309;balanced;414;l2;liblinear;0.001008361;1;0
0.701298701;3.10E-05;;133;l2;liblinear;0.00019392;1;0
0.701298701;0.813317708;balanced;294;l1;saga;0.01242615;1;0
0.694805195;2.628203109;balanced;427;l2;liblinear;3.49E-05;1;0
0.694805195;0.104366483;balanced;834;l2;liblinear;0.000147767;1;0
0.753246753;0.247804721;;633;l1;saga;0.00028185;1;0
0.746753247;6456.572489;;952;l1;liblinear;0.039899325;1;0
0.694805195;24468.96368;balanced;790;l1;saga;1.39E-05;1;0
0.701298701;22886.28912;balanced;402;l2;saga;0.067514878;1;0
0.74025974;0.020078997;balanced;634;l1;saga;3.51E-05;1;0
0.642857143;5.53E-05;;825;l2;saga;0.000154245;1;0
0.701298701;7.68E-05;balanced;743;l2;saga;0.006442985;1;0
0.642857143;0.001064826;;984;l2;saga;0.000105069;1;0
0.753246753;2309.891525;;838;l2;saga;0.00064483;1;0
0.753246753;21.76152771;;841;l2;liblinear;0.002796951;1;0
0.701298701;7.58E-05;;131;l2;liblinear;9.30E-05;1;0
0.701298701;0.005965403;balanced;448;l2;liblinear;0.000542307;1;0
0.701298701;0.006168008;balanced;536;l2;liblinear;0.012263479;1;0
0.753246753;2916.514813;;664;l2;liblinear;0.000108198;1;0
0.642857143;0.004903441;balanced;798;l1;liblinear;0.002599206;1;0
0.694805195;9060.226041;balanced;300;l2;saga;0.000123243;1;0
0.753246753;3.842806622;;189;l2;liblinear;0.038381297;1;0
0.694805195;17.55049566;balanced;923;l2;liblinear;2.43E-05;1;0
0.753246753;31.11278326;;758;l1;liblinear;0.000107506;1;0
0.75974026;0.181926151;;465;l1;liblinear;0.036387447;1;0
0.753246753;59892.0209;;555;l2;saga;0.002059062;1;0
0.753246753;92.16595095;;856;l2;saga;0.004562772;1;0
0.701298701;4.391710577;balanced;707;l2;saga;0.030741225;1;0
0.753246753;34.2561662;;928;l1;liblinear;0.015659233;1;0
0.701298701;0.001472524;balanced;637;l2;liblinear;8.08E-05;1;0
0.694805195;592.7786767;balanced;344;l1;liblinear;0.000408648;1;0
0.727272727;0.012239336;;619;l2;liblinear;0.016392237;1;0
0.772727273;0.016977879;;763;l1;liblinear;0.003749148;1;0
0.74025974;447.6654113;;759;l1;saga;0.067781823;1;0
0.753246753;2544.160967;;175;l1;liblinear;0.006623468;1;0
0.642857143;0.002982347;;852;l1;liblinear;0.00369017;1;0
0.707792208;0.000176805;balanced;303;l2;saga;0.000953324;1;0
0.753246753;7.783382468;;704;l1;saga;0.001637041;1;0
0.74025974;12.17484921;;539;l2;saga;0.015546815;1;0
0.701298701;1.33E-05;;549;l2;liblinear;0.003627743;1;0
0.694805195;0.396643915;balanced;514;l2;saga;0.027561091;1;0
0.753246753;54.51625887;;458;l1;saga;1.11E-05;1;0
0.694805195;10.36770749;balanced;799;l2;liblinear;0.009034081;1;0
0.753246753;8.788262051;;998;l1;liblinear;0.002050909;1;0
0.753246753;4671.630933;;917;l1;saga;0.000381786;1;0
0.753246753;9664.724018;;120;l2;liblinear;0.000543714;1;0
0.772727273;0.033089222;;800;l1;saga;0.004077239;1;0
0.642857143;0.001111332;;419;l1;saga;0.003870809;1;0
0.753246753;14.39433959;;766;l1;liblinear;0.001484465;1;0
0.701298701;3.322752639;balanced;687;l1;liblinear;0.006430206;1;0
0.753246753;0.527750566;;298;l2;saga;1.21E-05;1;0
0.694805195;507.2592697;balanced;923;l1;liblinear;3.03E-05;1;0
0.694805195;0.254670603;balanced;666;l1;saga;0.006588558;1;0
0.753246753;0.382435133;;648;l2;liblinear;0.000147989;1;0
0.694805195;107.4185549;balanced;336;l1;saga;4.00E-05;1;0
0.636363636;0.001425845;;692;l2;saga;2.09E-05;1;0
0.753246753;26918.04132;;775;l1;liblinear;0.010340597;1;0
0.707792208;0.000286752;;329;l2;liblinear;0.006198449;1;0
0.707792208;0.000355583;balanced;867;l2;saga;1.70E-05;1;0
0.75974026;0.332726028;;959;l1;liblinear;5.06E-05;1;0
0.753246753;83.50909748;;120;l2;liblinear;0.00533706;1;0
0.707792208;0.001428138;;259;l2;liblinear;0.098862671;1;0
0.701298701;0.230351162;balanced;187;l2;liblinear;0.003677174;1;0
0.753246753;10.67132758;;639;l1;liblinear;2.34E-05;1;0
0.753246753;327.0803138;;419;l2;saga;7.66E-05;1;0
0.707792208;0.00025008;balanced;374;l2;liblinear;0.000549987;1;0
0.694805195;2727.628855;balanced;611;l2;liblinear;0.002269137;1;0
0.753246753;30.95832589;;289;l2;liblinear;0.014892787;1;0
0.694805195;233.8970633;balanced;673;l2;liblinear;1.47E-05;1;0
0.701298701;0.000560004;balanced;528;l2;liblinear;0.008308051;1;0
0.694805195;4.520559283;balanced;823;l1;saga;0.001488597;1;0
0.701298701;0.040509675;balanced;718;l1;saga;0.01990694;1;0
0.642857143;0.00014787;;344;l2;saga;1.12E-05;1;0
0.694805195;0.009565975;balanced;294;l2;saga;0.087588775;1;0
0.694805195;13525.53545;balanced;137;l1;liblinear;7.08E-05;1;0
0.753246753;11.57436351;;598;l2;liblinear;6.00E-05;1;0
0.694805195;250.5692133;balanced;576;l1;liblinear;0.001326223;1;0
0.701298701;0.218055841;balanced;626;l2;saga;0.002586804;1;0
0.642857143;4.76E-05;;367;l1;liblinear;0.000371868;1;0
0.694805195;0.002190526;balanced;322;l2;liblinear;1.76E-05;1;0
0.74025974;896.483129;;751;l1;saga;0.0249536;1;0
0.694805195;48388.49058;balanced;469;l2;saga;0.006900994;1;0
0.694805195;0.036050914;balanced;611;l2;saga;1.05E-05;1;0
0.798701299;0.011966746;;774;l2;saga;0.003661364;1;0
0.753246753;0.428971622;;801;l2;liblinear;1.05E-05;1;0
0.746753247;2405.266063;;776;l1;liblinear;0.066323666;1;0
0.701298701;0.322702634;balanced;230;l1;liblinear;2.56E-05;1;0
0.701298701;0.037666976;balanced;729;l1;saga;0.024119686;1;0
0.688311688;240.5193608;balanced;993;l2;saga;0.013136895;1;0
0.766233766;0.020512701;;545;l1;saga;0.051396145;1;0
0.642857143;0.000652589;;198;l1;liblinear;0.008502175;1;0
0.753246753;4299.289476;;677;l2;liblinear;0.099852519;1;0
0.642857143;2.83E-05;;593;l2;saga;0.09386107;1;0
0.753246753;0.036089623;;467;l2;liblinear;0.003764873;1;0
0.701298701;0.04234969;balanced;414;l1;liblinear;1.19E-05;1;0
0.694805195;1.211989888;balanced;478;l2;saga;2.18E-05;1;0
0.642857143;2.49E-05;;403;l1;liblinear;0.000142397;1;0
0.753246753;3529.723797;;423;l2;liblinear;0.023657068;1;0
0.701298701;0.413220899;balanced;753;l2;liblinear;3.07E-05;1;0
0.75974026;0.180659268;;194;l1;saga;0.099445789;1;0
0.694805195;0.26796389;balanced;381;l1;liblinear;5.13E-05;1;0
0.75974026;0.659583309;;167;l1;saga;0.000120024;1;0
0.753246753;0.496784634;;331;l2;liblinear;0.002385021;1;0
