value;params_C;params_class_weight;params_max_iter;params_penalty;params_solver;params_tol;scaled;pca
0.694805195;67.71457915;balanced;323;l2;saga;0.00534916;1;1
0.753246753;57.99913568;;748;l2;saga;0.000144499;1;1
0.707792208;0.00042034;balanced;182;l2;saga;0.001928706;1;1
0.753246753;1.59974528;;953;l1;saga;0.006600994;1;1
0.753246753;1012.98118;;787;l1;saga;0.001334814;1;1
0.714285714;0.013713955;;751;l1;saga;0.027550386;1;1
0.753246753;0.599112466;;304;l2;liblinear;5.84E-05;1;1
0.694805195;120.8996864;balanced;326;l2;saga;0.000125573;1;1
0.753246753;2.54001118;;736;l1;saga;0.013538719;1;1
0.694805195;55.60468187;balanced;966;l2;saga;0.000602289;1;1
0.753246753;87524.51007;;858;l1;liblinear;6.00E-05;1;1
0.694805195;0.036929557;balanced;705;l2;saga;0.000133908;1;1
0.701298701;0.000640439;balanced;828;l2;liblinear;1.45E-05;1;1
0.694805195;22019.96226;balanced;604;l2;liblinear;0.061003395;1;1
0.694805195;3.933351437;balanced;758;l2;saga;0.007042346;1;1
0.675324675;0.012484346;balanced;372;l1;saga;0.002610252;1;1
0.753246753;1011.045497;;966;l2;saga;4.63E-05;1;1
0.753246753;17254.22674;;267;l2;saga;0.002519808;1;1
0.681818182;0.026743221;balanced;321;l1;saga;0.042228271;1;1
0.642857143;1.54E-05;balanced;751;l1;saga;0.005400278;1;1
0.701298701;0.000870604;balanced;213;l2;liblinear;0.001471608;1;1
0.694805195;741.4110211;balanced;327;l1;saga;0.000119582;1;1
0.642857143;1.78E-05;;689;l2;saga;0.001049123;1;1
0.746753247;0.003663385;;131;l2;saga;0.025157619;1;1
0.688311688;0.04981959;balanced;298;l1;liblinear;3.70E-05;1;1
0.714285714;0.000599055;balanced;662;l2;saga;0.046239775;1;1
0.694805195;4461.186882;balanced;171;l2;saga;0.000223529;1;1
0.753246753;3.927718497;;211;l2;saga;0.000121549;1;1
0.642857143;0.000485319;;981;l1;liblinear;0.000208992;1;1
0.694805195;29.40969238;balanced;415;l2;liblinear;1.12E-05;1;1
0.688311688;30922.71522;balanced;239;l2;saga;0.02199989;1;1
0.707792208;1.35E-05;balanced;404;l2;liblinear;0.000161709;1;1
0.642857143;6.76E-05;;195;l2;saga;0.049527168;1;1
0.694805195;22358.96916;balanced;529;l2;saga;0.002011459;1;1
0.357142857;0.00540692;balanced;653;l1;saga;0.000590556;1;1
0.701298701;0.026835925;balanced;977;l2;liblinear;0.000687629;1;1
0.746753247;0.326451853;;632;l1;liblinear;3.06E-05;1;1
0.694805195;87132.10174;balanced;108;l1;liblinear;0.015245213;1;1
0.701298701;0.340023239;balanced;570;l2;liblinear;0.003404143;1;1
0.694805195;4164.765323;balanced;550;l1;saga;1.52E-05;1;1
0.753246753;4.508888516;;887;l1;liblinear;0.000818543;1;1
0.694805195;8.984441654;balanced;283;l2;liblinear;1.31E-05;1;1
0.642857143;0.003282505;;823;l1;saga;9.34E-05;1;1
0.753246753;167.176332;;327;l2;liblinear;1.55E-05;1;1
0.688311688;64631.07104;balanced;599;l1;saga;0.090901023;1;1
0.701298701;0.107826802;balanced;436;l2;saga;0.008958408;1;1
0.753246753;1.346230595;;729;l2;liblinear;0.008365355;1;1
0.753246753;4306.697033;;222;l2;liblinear;0.062982388;1;1
0.75974026;0.186335916;;790;l2;saga;0.002198218;1;1
0.642857143;6.41E-05;balanced;321;l1;liblinear;2.07E-05;1;1
0.694805195;5.65105432;balanced;263;l2;saga;0.000229668;1;1
0.694805195;36.61352828;balanced;752;l2;liblinear;0.000905427;1;1
0.642857143;0.000302044;;752;l1;liblinear;0.026735929;1;1
0.753246753;5540.593251;;737;l2;liblinear;0.002454104;1;1
0.707792208;0.000362705;;834;l2;liblinear;0.000129579;1;1
0.753246753;1.550410177;;404;l2;liblinear;0.00326841;1;1
0.694805195;0.025105844;balanced;235;l2;liblinear;8.72E-05;1;1
0.642857143;1.92E-05;balanced;589;l1;saga;0.000101546;1;1
0.753246753;108.4521639;;877;l2;saga;0.000802763;1;1
0.642857143;0.002639232;;952;l1;liblinear;0.000582099;1;1
0.753246753;2.896565774;;165;l2;liblinear;4.23E-05;1;1
0.701298701;5.18686044;balanced;416;l1;saga;0.010861701;1;1
0.675324675;0.016030199;balanced;898;l1;saga;0.002485655;1;1
0.753246753;9918.05299;;570;l2;saga;5.58E-05;1;1
0.707792208;0.091663626;balanced;225;l1;saga;0.066731313;1;1
0.694805195;19.66966662;balanced;687;l1;liblinear;0.000101796;1;1
0.701298701;0.003632498;balanced;291;l2;saga;0.005348344;1;1
0.753246753;2510.686887;;387;l1;liblinear;2.43E-05;1;1
0.74025974;7.817089615;;303;l1;saga;0.018664624;1;1
0.753246753;0.556932336;;889;l1;saga;0.000185052;1;1
0.753246753;1.337886538;;467;l1;liblinear;0.039736439;1;1
0.707792208;0.130429565;balanced;160;l1;liblinear;0.000370965;1;1
0.694805195;0.008710287;balanced;603;l2;saga;0.000110601;1;1
0.642857143;4.92E-05;balanced;954;l1;saga;0.007702791;1;1
0.753246753;51.01169259;;428;l2;saga;3.66E-05;1;1
0.642857143;0.000320737;balanced;957;l1;saga;0.018942735;1;1
0.694805195;209.6607044;balanced;451;l1;saga;0.001395095;1;1
0.694805195;24102.47039;balanced;249;l1;liblinear;1.92E-05;1;1
0.642857143;3.05E-05;;782;l2;saga;0.008851285;1;1
0.701298701;0.007649803;balanced;724;l2;liblinear;0.000257449;1;1
0.75974026;0.088676888;;562;l2;liblinear;0.000158386;1;1
0.694805195;5658.805787;balanced;556;l2;liblinear;6.13E-05;1;1
0.785714286;0.010137149;;970;l2;saga;0.047804459;1;1
0.642857143;0.000232092;balanced;272;l1;liblinear;0.00013009;1;1
0.753246753;78.47241407;;771;l2;liblinear;0.0069326;1;1
0.642857143;0.001617137;;419;l1;saga;0.029409064;1;1
0.753246753;509.4948285;;951;l2;saga;4.95E-05;1;1
0.681818182;0.006481737;balanced;885;l1;saga;0.002337794;1;1
0.642857143;0.000158415;;842;l1;liblinear;0.000156358;1;1
0.688311688;370.0252753;balanced;972;l2;saga;0.021069166;1;1
0.694805195;9.155069005;balanced;341;l2;saga;0.002139211;1;1
0.694805195;33018.18401;balanced;835;l1;saga;0.001383936;1;1
0.694805195;10.30222004;balanced;772;l1;saga;0.000541887;1;1
0.746753247;0.048466699;;439;l2;liblinear;0.000324175;1;1
0.701298701;3.02E-05;balanced;828;l2;saga;5.50E-05;1;1
0.694805195;27138.0235;balanced;559;l2;saga;0.005704452;1;1
0.642857143;0.000230364;balanced;627;l1;liblinear;3.39E-05;1;1
0.746753247;0.312612195;;737;l1;saga;0.00431919;1;1
0.642857143;0.001610981;;957;l1;saga;8.01E-05;1;1
0.694805195;83898.22471;balanced;411;l1;liblinear;0.001400134;1;1
0.753246753;2084.355707;;641;l2;saga;0.000245723;1;1
0.701298701;6480.405367;balanced;734;l2;saga;0.056332798;1;1
0.694805195;8.403844894;balanced;230;l2;liblinear;0.003795163;1;1
0.642857143;1.14E-05;;779;l1;saga;0.004050045;1;1
0.701298701;1.60E-05;;398;l2;liblinear;1.31E-05;1;1
0.357142857;0.004241868;balanced;360;l1;saga;0.001477493;1;1
0.642857143;0.000848839;;501;l2;saga;2.55E-05;1;1
0.694805195;5112.141637;balanced;188;l2;saga;0.000173222;1;1
0.753246753;0.816483378;;660;l1;saga;0.00039516;1;1
0.727272727;0.006031702;;159;l2;liblinear;0.001285256;1;1
0.727272727;0.015913235;;522;l2;liblinear;0.00181091;1;1
0.753246753;278.0984306;;304;l1;liblinear;0.002612211;1;1
0.642857143;0.003076299;balanced;123;l1;liblinear;7.31E-05;1;1
0.694805195;2.576540031;balanced;849;l1;saga;0.039524428;1;1
0.753246753;5786.585556;;298;l1;liblinear;0.003164984;1;1
0.642857143;1.26E-05;;362;l1;saga;0.000681904;1;1
0.701298701;2.66E-05;;100;l2;liblinear;0.000333333;1;1
0.753246753;62.10613887;;593;l2;saga;1.74E-05;1;1
0.753246753;1.031996987;;772;l2;saga;0.011694319;1;1
0.694805195;28.07628501;balanced;819;l1;liblinear;5.89E-05;1;1
0.688311688;17563.35948;balanced;513;l2;saga;0.090294881;1;1
0.642857143;9.78E-05;balanced;675;l1;liblinear;0.000890647;1;1
0.694805195;12600.79619;balanced;796;l1;liblinear;0.000108833;1;1
0.642857143;0.000864783;;681;l2;saga;0.049151937;1;1
0.727272727;0.011736734;;885;l2;liblinear;1.45E-05;1;1
0.753246753;9.368059935;;439;l2;liblinear;5.24E-05;1;1
0.694805195;62.56740114;balanced;371;l2;liblinear;0.009617081;1;1
0.753246753;3.601969496;;488;l2;saga;1.39E-05;1;1
0.753246753;10085.86375;;477;l2;liblinear;1.83E-05;1;1
0.714285714;0.001436997;balanced;511;l2;saga;0.041740677;1;1
0.753246753;0.092132673;;738;l1;liblinear;0.017383874;1;1
0.701298701;2.10E-05;;370;l2;liblinear;0.047435335;1;1
0.642857143;0.000442878;balanced;829;l1;liblinear;0.04143333;1;1
0.694805195;17991.63633;balanced;560;l1;saga;0.011571149;1;1
0.75974026;0.069904704;;458;l1;liblinear;0.024560815;1;1
0.642857143;0.001231761;balanced;539;l1;saga;7.01E-05;1;1
0.785714286;0.011319316;;441;l2;saga;5.55E-05;1;1
0.668831169;0.013449935;balanced;612;l1;liblinear;0.001821406;1;1
0.753246753;117.4141867;;649;l1;saga;0.000582909;1;1
0.694805195;0.062882725;balanced;860;l1;saga;4.12E-05;1;1
0.694805195;2276.55371;balanced;212;l1;liblinear;0.000209169;1;1
0.753246753;94233.26116;;295;l2;liblinear;0.003664291;1;1
0.694805195;239.0242829;balanced;884;l2;liblinear;0.009130654;1;1
0.642857143;0.000946949;;748;l2;saga;1.54E-05;1;1
0.727272727;0.016421498;;665;l2;liblinear;0.010686115;1;1
0.642857143;0.004750989;balanced;284;l1;liblinear;3.20E-05;1;1
0.694805195;43.80063135;balanced;578;l1;liblinear;0.000230964;1;1
0.642857143;1.77E-05;;611;l1;liblinear;1.44E-05;1;1
0.642857143;7.48E-05;;444;l2;saga;0.001527588;1;1
0.694805195;46.13344649;balanced;451;l1;liblinear;1.38E-05;1;1
0.707792208;0.013752726;;494;l1;saga;0.000853183;1;1
0.701298701;0.379815884;balanced;666;l2;saga;3.33E-05;1;1
0.753246753;0.60744609;;745;l2;saga;4.83E-05;1;1
0.707792208;0.000224985;balanced;878;l2;liblinear;0.010652097;1;1
0.642857143;1.69E-05;;854;l1;liblinear;0.004729055;1;1
0.642857143;0.000230376;;293;l2;saga;0.03677003;1;1
0.694805195;19457.1425;balanced;122;l2;saga;4.06E-05;1;1
0.753246753;0.191550053;;941;l1;liblinear;0.00217602;1;1
0.688311688;2.504296922;balanced;191;l2;saga;0.027252496;1;1
0.694805195;39498.66965;balanced;511;l2;liblinear;2.37E-05;1;1
0.694805195;99.13013791;balanced;675;l1;saga;0.000438441;1;1
0.688311688;0.04439271;balanced;461;l1;liblinear;0.056603572;1;1
0.753246753;276.7092593;;414;l2;liblinear;1.65E-05;1;1
0.694805195;0.018771871;balanced;195;l2;saga;0.002356447;1;1
0.701298701;23270.52621;balanced;847;l2;saga;0.041207184;1;1
0.694805195;69.95914533;balanced;536;l2;liblinear;0.005812184;1;1
0.642857143;1.98E-05;;441;l2;saga;0.008187201;1;1
0.701298701;1.01E-05;balanced;925;l2;saga;0.000111107;1;1
0.694805195;0.007523873;balanced;749;l2;saga;0.006104318;1;1
0.681818182;0.007608408;balanced;827;l1;saga;0.000185049;1;1
0.694805195;16786.83782;balanced;903;l1;saga;0.000213237;1;1
0.694805195;689.5202173;balanced;311;l2;saga;3.76E-05;1;1
0.753246753;570.109349;;540;l1;liblinear;6.38E-05;1;1
0.772727273;0.019636175;;886;l2;saga;0.070037352;1;1
0.642857143;0.001053104;;790;l1;liblinear;8.27E-05;1;1
0.694805195;0.967215316;balanced;476;l1;liblinear;0.001241032;1;1
0.746753247;0.077910048;;304;l2;saga;1.36E-05;1;1
0.753246753;4.499525712;;688;l2;saga;0.000512349;1;1
0.753246753;46.13155287;;516;l2;liblinear;0.000494439;1;1
0.772727273;0.088546117;;334;l1;saga;0.002657331;1;1
0.701298701;0.000711826;balanced;406;l2;liblinear;0.01465176;1;1
0.642857143;0.000161097;;314;l2;saga;0.000248216;1;1
0.753246753;708.4217012;;144;l2;saga;0.004803777;1;1
0.694805195;7.321662512;balanced;628;l1;liblinear;0.002226902;1;1
0.694805195;0.33871296;balanced;544;l1;liblinear;0.000474957;1;1
0.753246753;42.02535007;;735;l2;liblinear;0.000484799;1;1
0.701298701;2.188395109;balanced;840;l1;liblinear;1.72E-05;1;1
0.701298701;7.63E-05;;385;l2;liblinear;0.0951196;1;1
0.642857143;0.001601736;;821;l1;liblinear;7.74E-05;1;1
0.707792208;0.001306263;;624;l2;liblinear;0.035774348;1;1
0.694805195;239.4426134;balanced;426;l2;liblinear;6.50E-05;1;1
0.701298701;1062.365918;balanced;900;l2;saga;0.037303204;1;1
0.746753247;33066.51603;;382;l1;saga;0.011510711;1;1
0.642857143;0.000256991;;253;l1;liblinear;0.047689379;1;1
0.694805195;13225.84223;balanced;182;l2;liblinear;0.002517898;1;1
0.701298701;3.904095564;balanced;213;l1;liblinear;0.00074088;1;1
0.753246753;57475.54104;;558;l1;saga;0.002075889;1;1
0.701298701;1.780162538;balanced;380;l1;liblinear;0.004521892;1;1
0.642857143;0.000415455;;130;l2;saga;0.026890527;1;1
0.701298701;0.884700973;balanced;766;l2;saga;0.00673077;1;1
0.642857143;1.49E-05;;222;l1;liblinear;1.46E-05;1;1
0.694805195;36.33451434;balanced;662;l2;liblinear;0.000108735;1;1
0.701298701;1.363060956;balanced;556;l1;saga;5.41E-05;1;1
0.642857143;3.26E-05;;900;l1;saga;0.036663538;1;1
0.720779221;0.000466322;balanced;867;l2;saga;0.053232378;1;1
0.694805195;244.8159664;balanced;640;l2;saga;0.001158384;1;1
0.753246753;88.94378698;;460;l2;liblinear;0.00014049;1;1
0.694805195;0.008162847;balanced;175;l2;saga;4.85E-05;1;1
0.694805195;50.74462735;balanced;933;l1;saga;0.000753422;1;1
0.753246753;6.629047924;;708;l2;saga;4.85E-05;1;1
0.753246753;1.991021071;;446;l2;liblinear;0.000556525;1;1
0.694805195;1.86176606;balanced;255;l2;saga;0.00920947;1;1
0.694805195;180.2871242;balanced;220;l2;liblinear;0.072241857;1;1
0.707792208;0.000316496;balanced;842;l2;liblinear;0.036872545;1;1
0.694805195;12484.06497;balanced;508;l1;liblinear;7.41E-05;1;1
0.694805195;900.9706946;balanced;490;l1;saga;2.77E-05;1;1
0.694805195;28.02502858;balanced;291;l2;liblinear;0.000214384;1;1
0.701298701;0.261819718;balanced;758;l2;saga;0.00108628;1;1
0.701298701;0.000953062;balanced;403;l2;liblinear;0.000200553;1;1
0.753246753;157.2165376;;601;l2;liblinear;2.87E-05;1;1
0.701298701;0.445980103;balanced;260;l2;saga;0.000225753;1;1
0.701298701;0.133440704;balanced;483;l2;liblinear;0.000766667;1;1
0.694805195;45.50734956;balanced;884;l1;liblinear;5.49E-05;1;1
0.642857143;1.07E-05;balanced;289;l1;liblinear;0.003876088;1;1
0.707792208;0.004293673;;663;l2;liblinear;0.027823253;1;1
0.701298701;0.000955211;balanced;642;l2;liblinear;0.006491938;1;1
0.701298701;0.173825739;balanced;523;l2;liblinear;0.021569063;1;1
0.707792208;0.000308889;balanced;186;l2;saga;0.000242922;1;1
0.753246753;1.14557644;;653;l1;saga;0.006201105;1;1
0.707792208;1.20E-05;balanced;301;l2;liblinear;0.009078406;1;1
0.642857143;0.004397265;balanced;365;l1;liblinear;0.003274897;1;1
0.694805195;1799.692117;balanced;531;l1;saga;7.32E-05;1;1
0.74025974;0.024344046;;814;l1;saga;1.38E-05;1;1
0.753246753;1398.601434;;249;l1;liblinear;9.57E-05;1;1
0.357142857;0.004927244;balanced;931;l1;saga;0.000127947;1;1
0.694805195;896.2947921;balanced;276;l2;saga;0.002426213;1;1
0.694805195;949.704283;balanced;712;l1;liblinear;0.063398702;1;1
0.694805195;2197.063548;balanced;613;l2;liblinear;0.000237897;1;1
0.642857143;1.16E-05;balanced;818;l1;liblinear;0.042119563;1;1
0.701298701;3.83E-05;;782;l2;liblinear;2.98E-05;1;1
0.753246753;0.358857532;;579;l2;liblinear;4.79E-05;1;1
0.753246753;33.02669274;;461;l1;liblinear;0.00012516;1;1
0.701298701;0.234182069;balanced;609;l1;liblinear;0.01661712;1;1
0.694805195;381.0808085;balanced;379;l2;saga;0.000146558;1;1
0.753246753;6264.252931;;465;l1;liblinear;0.000174193;1;1
0.642857143;2.32E-05;balanced;447;l1;liblinear;0.020654752;1;1
0.701298701;0.040553451;balanced;539;l2;liblinear;0.028843636;1;1
0.701298701;5.088875998;balanced;160;l1;liblinear;0.003539975;1;1
0.707792208;0.170719369;balanced;654;l1;liblinear;0.000580434;1;1
0.642857143;0.000492372;balanced;657;l1;saga;0.049177947;1;1
0.642857143;0.002025118;balanced;483;l1;saga;1.93E-05;1;1
0.707792208;2.43E-05;balanced;987;l2;liblinear;0.004962316;1;1
0.753246753;12464.00371;;734;l1;liblinear;0.015221006;1;1
0.753246753;0.074144525;;149;l1;liblinear;5.21E-05;1;1
0.701298701;1.943872276;balanced;195;l1;liblinear;0.000157164;1;1
0.694805195;0.062581385;balanced;471;l2;liblinear;0.008072386;1;1
0.642857143;0.001364368;;736;l1;saga;2.71E-05;1;1
0.694805195;10.64902363;balanced;375;l2;liblinear;0.00041807;1;1
0.707792208;0.000325161;balanced;939;l2;saga;0.000117645;1;1
0.701298701;0.005842473;balanced;266;l2;liblinear;0.01866233;1;1
0.694805195;704.9345461;balanced;156;l2;saga;0.002457361;1;1
0.642857143;3.02E-05;balanced;872;l1;saga;0.002260483;1;1
0.701298701;1.4282261;balanced;706;l1;saga;0.000398337;1;1
0.694805195;24953.05865;balanced;774;l2;saga;0.000464209;1;1
0.707792208;0.001650038;;151;l2;liblinear;0.00013627;1;1
0.694805195;1.964468613;balanced;563;l2;saga;0.004698263;1;1
0.688311688;0.046121494;balanced;627;l1;liblinear;0.069470385;1;1
0.753246753;68.80945783;;408;l1;saga;0.003227848;1;1
0.701298701;3.02E-05;balanced;504;l2;saga;1.21E-05;1;1
0.642857143;3.30E-05;;295;l1;saga;7.70E-05;1;1
0.694805195;51986.01181;balanced;218;l1;liblinear;0.000232042;1;1
0.694805195;72939.77025;balanced;484;l2;liblinear;0.011471003;1;1
0.642857143;0.000667325;;256;l2;saga;0.000108912;1;1
0.694805195;1047.185007;balanced;968;l1;saga;2.93E-05;1;1
0.642857143;1.81E-05;;686;l1;saga;1.33E-05;1;1
0.694805195;68662.75345;balanced;956;l1;saga;3.71E-05;1;1
0.694805195;1834.194977;balanced;476;l2;liblinear;0.076641402;1;1
0.701298701;0.000662282;balanced;716;l2;liblinear;0.005916429;1;1
0.642857143;1.97E-05;;107;l2;saga;0.03087135;1;1
0.694805195;0.699929984;balanced;343;l1;liblinear;0.027889316;1;1
0.694805195;285.7950687;balanced;598;l2;saga;2.60E-05;1;1
0.642857143;0.000153375;balanced;217;l1;saga;3.36E-05;1;1
0.694805195;855.4495215;balanced;292;l2;saga;0.000252936;1;1
0.642857143;0.001382379;;912;l1;liblinear;6.76E-05;1;1
0.694805195;493.4940447;balanced;185;l1;liblinear;0.005894574;1;1
0.694805195;1611.053276;balanced;463;l2;liblinear;0.007068258;1;1
0.701298701;0.000859019;balanced;538;l2;liblinear;0.001001233;1;1
0.681818182;0.006574329;balanced;732;l1;saga;0.000257374;1;1
0.694805195;173.0931774;balanced;639;l1;saga;6.25E-05;1;1
0.694805195;66.40932088;balanced;651;l2;saga;1.64E-05;1;1
0.707792208;0.000288935;;256;l2;liblinear;1.12E-05;1;1
0.694805195;28.10251412;balanced;802;l2;liblinear;0.057078262;1;1
0.772727273;0.088557378;;836;l1;saga;0.002628806;1;1
0.753246753;23.08041481;;464;l1;liblinear;5.60E-05;1;1
0.701298701;0.021708457;balanced;509;l1;liblinear;0.00042644;1;1
0.701298701;0.697566432;balanced;482;l1;saga;5.33E-05;1;1
0.753246753;1.868210058;;826;l1;saga;0.000297042;1;1
0.642857143;0.000383427;balanced;137;l1;saga;0.004612458;1;1
0.694805195;0.064294572;balanced;569;l2;liblinear;9.54E-05;1;1
0.753246753;0.792130791;;641;l1;liblinear;0.031060819;1;1
0.642857143;0.000778774;;998;l1;saga;1.74E-05;1;1
0.707792208;0.000407324;balanced;942;l2;saga;0.000956553;1;1
0.694805195;142.4211765;balanced;634;l2;liblinear;0.001767359;1;1
0.694805195;37.07618614;balanced;657;l1;saga;0.010340148;1;1
0.694805195;42917.33778;balanced;965;l2;liblinear;0.000255333;1;1
0.694805195;139.8854011;balanced;273;l2;liblinear;2.57E-05;1;1
0.753246753;73.76915203;;823;l2;saga;0.000365752;1;1
0.694805195;160.4520308;balanced;291;l1;saga;0.001260588;1;1
0.753246753;29057.6936;;588;l1;liblinear;0.010893416;1;1
0.714285714;0.001083416;balanced;882;l2;saga;0.061561265;1;1
0.694805195;11456.09355;balanced;560;l1;saga;0.006747137;1;1
0.753246753;0.736259271;;431;l1;liblinear;0.063939823;1;1
0.642857143;0.000543881;balanced;324;l1;liblinear;0.003973218;1;1
0.694805195;0.060124968;balanced;773;l1;liblinear;0.031494181;1;1
0.753246753;12.98852944;;174;l2;saga;0.000186748;1;1
0.746753247;15.31290847;;109;l1;saga;0.010950342;1;1
0.642857143;2.99E-05;;316;l1;liblinear;0.000173419;1;1
0.74025974;0.039413641;;875;l1;saga;0.000382382;1;1
0.694805195;1393.507099;balanced;210;l2;saga;0.004871963;1;1
0.694805195;78.65553079;balanced;916;l2;saga;8.56E-05;1;1
0.74025974;135.2722206;;635;l1;saga;0.02154661;1;1
0.753246753;125.1615999;;907;l1;liblinear;0.000921954;1;1
0.694805195;261.1812637;balanced;871;l1;liblinear;1.57E-05;1;1
0.701298701;0.000473898;balanced;412;l2;liblinear;0.002135928;1;1
0.694805195;11110.61656;balanced;867;l2;saga;0.000623519;1;1
0.642857143;5.25E-05;balanced;741;l1;liblinear;1.49E-05;1;1
0.694805195;41550.15378;balanced;644;l1;saga;0.011082112;1;1
0.642857143;0.000271869;;293;l2;saga;0.080974075;1;1
0.701298701;2.416918427;balanced;773;l1;liblinear;0.032779394;1;1
0.753246753;8286.818842;;948;l2;liblinear;0.048964212;1;1
